Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,Previous Defaults,Marital Status Change,Risk Rating
30,Female,High School,Single,32850.0,606.0,36421.0,Home,Unemployed,5,Good,0.1859678140170977,75563.0,3.0,3.0,2,High
46,Male,High School,Divorced,33767.0,,9042.0,Personal,Unemployed,10,Fair,0.3733675873704764,63772.0,0.0,3.0,0,Medium
39,Male,Bachelor's,Divorced,,608.0,35741.0,Personal,Self-employed,12,Good,0.339118275121524,,3.0,0.0,0,Low
63,Non-binary,High School,Single,92708.0,726.0,47747.0,Auto,Unemployed,14,Excellent,0.3039731487005912,50215.0,1.0,2.0,2,Medium
37,Male,High School,Widowed,,634.0,32552.0,Home,Employed,11,Poor,0.2959903621913534,236430.0,2.0,3.0,2,Low
49,Female,Master's,Divorced,,782.0,29940.0,Home,Unemployed,2,Excellent,0.5872070555215652,297501.0,2.0,4.0,2,Low
48,Male,High School,Married,48677.0,666.0,14437.0,Business,Unemployed,4,Poor,0.4516750173800342,54528.0,2.0,1.0,0,Medium
53,Female,Bachelor's,Widowed,75214.0,604.0,7143.0,Home,Employed,11,Excellent,0.5833206949042944,251735.0,0.0,3.0,0,Medium
47,Non-binary,Master's,Single,24747.0,,6344.0,Personal,Self-employed,16,Good,0.1572953644856868,286200.0,3.0,4.0,0,Low
30,Female,Master's,Divorced,,789.0,40365.0,Auto,Unemployed,1,Good,0.5350640718012678,,0.0,3.0,1,Medium
50,Non-binary,Bachelor's,Married,45741.0,704.0,40013.0,Business,Unemployed,16,Fair,0.1153357034646622,66229.0,1.0,0.0,0,Low
54,Non-binary,Master's,Married,40010.0,622.0,,Personal,Employed,7,Good,0.4501327987155139,33140.0,1.0,1.0,0,Low
31,Male,High School,Single,22599.0,726.0,19482.0,Business,Self-employed,9,Excellent,0.3790312775883828,278791.0,3.0,4.0,1,Low
18,Non-binary,High School,Married,93131.0,623.0,46354.0,Personal,Self-employed,19,Poor,0.1691796167083286,256138.0,0.0,0.0,2,High
26,Female,Bachelor's,Single,107267.0,682.0,24046.0,Home,Employed,12,Excellent,0.2432257909583336,143508.0,,4.0,0,Low
36,Female,Master's,Single,38584.0,,21791.0,Auto,Employed,7,Good,0.5979806416768734,74410.0,0.0,4.0,0,Medium
28,Male,PhD,Married,,747.0,36652.0,Business,Self-employed,19,Poor,0.5745728538753725,,3.0,1.0,0,Medium
40,Female,PhD,Divorced,96749.0,,46986.0,Business,Employed,5,Good,0.2096668198758104,136478.0,3.0,,0,Medium
57,Male,Bachelor's,Married,110063.0,777.0,20657.0,Business,Self-employed,16,Good,0.1609648996695325,34508.0,3.0,3.0,0,Medium
54,Non-binary,Bachelor's,Widowed,67910.0,,46970.0,Auto,Unemployed,15,Fair,0.1737384576489435,139386.0,1.0,1.0,0,Low
43,Female,Master's,Divorced,24033.0,712.0,30337.0,Business,Self-employed,10,Excellent,0.461511023354336,27885.0,3.0,0.0,1,Medium
54,Female,High School,Single,116342.0,752.0,,Personal,Unemployed,16,Poor,0.2474622816943068,295543.0,4.0,3.0,0,High
61,Female,High School,Married,90780.0,,46592.0,Home,Unemployed,9,Good,0.5444011027649927,159138.0,4.0,4.0,2,Low
49,Male,High School,Widowed,96313.0,626.0,31628.0,Auto,Self-employed,17,Fair,0.5274661086864202,183175.0,1.0,,1,Low
63,Female,High School,Married,,649.0,49217.0,Auto,Unemployed,15,Good,0.3951532751711469,206927.0,2.0,0.0,0,Low
34,Male,Master's,Widowed,74345.0,703.0,,Business,Self-employed,14,Fair,0.4113614721982198,103663.0,3.0,2.0,0,High
55,Female,High School,Single,68634.0,646.0,32226.0,Personal,Unemployed,4,Poor,0.5743313395429906,207109.0,0.0,,2,Low
66,Male,High School,Married,,674.0,11236.0,Personal,Self-employed,11,Good,0.2315959153320185,69165.0,3.0,1.0,1,Low
54,Male,High School,Single,116621.0,,20748.0,Business,Self-employed,2,Fair,0.4577796332548177,172010.0,0.0,,2,Low
46,Non-binary,High School,Married,,676.0,42783.0,Business,Unemployed,2,Poor,0.2483075670462031,30754.0,2.0,,1,Low
38,Non-binary,PhD,Married,74808.0,666.0,,Business,Self-employed,18,Good,0.4465559190729851,249689.0,1.0,,1,Low
66,Female,PhD,Single,,629.0,19143.0,Business,Employed,1,Poor,0.5065695590070716,20468.0,4.0,3.0,0,Low
21,Non-binary,Bachelor's,Single,77290.0,644.0,27458.0,Personal,Self-employed,7,Excellent,0.4946469609982373,289585.0,,0.0,1,Low
45,Male,High School,Widowed,108589.0,752.0,15134.0,Business,Unemployed,17,Excellent,0.4380092489783864,127119.0,3.0,4.0,1,Medium
36,Male,Bachelor's,Divorced,34937.0,,47933.0,Business,Employed,0,Good,0.4620359537406449,249825.0,3.0,0.0,1,Low
69,Non-binary,PhD,Widowed,107057.0,784.0,7751.0,Auto,Self-employed,5,Excellent,0.4079034939847373,,0.0,3.0,2,Medium
27,Female,Bachelor's,Widowed,40337.0,798.0,38482.0,Business,Unemployed,13,Good,0.3386835456352522,175221.0,3.0,4.0,1,Medium
67,Non-binary,High School,Married,82232.0,787.0,9632.0,Auto,Unemployed,15,Good,0.2588209515480738,208576.0,,2.0,2,Medium
36,Male,High School,Married,60878.0,601.0,15320.0,Business,Employed,12,Good,0.2049962661956166,55921.0,,1.0,1,Low
50,Female,Master's,Widowed,48924.0,677.0,44565.0,Home,Employed,1,Fair,0.2817364949138888,25856.0,0.0,,1,Low
65,Male,Master's,Widowed,39514.0,724.0,41539.0,Business,Employed,9,Poor,0.3411276413602335,250680.0,0.0,0.0,0,Low
31,Female,Master's,Single,49350.0,781.0,40340.0,Auto,Unemployed,14,Poor,0.2159342930119676,63303.0,0.0,4.0,2,Medium
45,Male,PhD,Married,55575.0,,23302.0,Business,Unemployed,11,Good,0.5409691228845942,227912.0,4.0,1.0,2,Low
52,Non-binary,High School,Married,30934.0,657.0,,Auto,Self-employed,13,Poor,0.1479618849880951,152423.0,0.0,4.0,0,Low
63,Male,Master's,Married,29966.0,,22928.0,Personal,Employed,15,Good,0.148147890105745,194473.0,,3.0,0,Low
24,Female,Bachelor's,Married,37878.0,691.0,29714.0,Auto,Unemployed,14,Good,0.3198529893449944,271225.0,0.0,,1,Low
32,Female,High School,Married,93251.0,793.0,,Auto,Unemployed,16,Excellent,0.3656672894864484,162498.0,0.0,0.0,1,Low
67,Female,Master's,Married,,705.0,41379.0,Personal,Unemployed,2,Fair,0.4008433690901265,,2.0,4.0,1,Low
20,Female,Bachelor's,Widowed,97093.0,788.0,44518.0,Auto,Employed,4,Fair,0.2371808682362138,270355.0,2.0,4.0,0,High
38,Female,Bachelor's,Widowed,71362.0,781.0,14192.0,Personal,Employed,1,Poor,0.2710366617169274,123901.0,,,0,Medium
58,Non-binary,Bachelor's,Widowed,,615.0,11276.0,Business,Self-employed,2,Excellent,0.1255889528751264,209412.0,0.0,0.0,1,Low
26,Male,High School,Divorced,107181.0,638.0,42109.0,Business,Employed,9,Good,0.4652334996608873,171978.0,3.0,,0,Medium
67,Female,Master's,Widowed,65635.0,,39237.0,Auto,Employed,9,Poor,0.5950986902244626,184685.0,4.0,3.0,1,Medium
20,Non-binary,PhD,Divorced,,,20836.0,Personal,Employed,18,Excellent,0.3325506055807011,255204.0,4.0,2.0,0,Low
20,Non-binary,High School,Divorced,,682.0,39175.0,Auto,Self-employed,7,Poor,0.5591743725790967,34855.0,3.0,0.0,1,Low
52,Non-binary,Master's,Single,100431.0,634.0,5959.0,Personal,Self-employed,8,Fair,0.4621618339511277,,4.0,,1,Medium
54,Male,PhD,Divorced,86833.0,674.0,19395.0,Home,Employed,8,Excellent,0.4370319093514155,105210.0,2.0,3.0,2,Medium
57,Female,High School,Widowed,119846.0,787.0,40069.0,Auto,Unemployed,3,Poor,0.4786972499142511,50122.0,1.0,1.0,1,Low
60,Male,PhD,Widowed,63086.0,747.0,15542.0,Personal,Employed,15,Excellent,0.37818168078548,173880.0,0.0,4.0,2,Medium
24,Male,PhD,Divorced,62628.0,767.0,,Home,Employed,13,Good,0.3972173608221092,95257.0,0.0,0.0,0,Low
41,Non-binary,Bachelor's,Married,32202.0,,49866.0,Home,Unemployed,5,Poor,0.2683240173706736,261214.0,1.0,1.0,0,Low
37,Male,Master's,Divorced,102526.0,732.0,17417.0,Home,Unemployed,11,Good,0.3886132054340643,134886.0,2.0,,2,Medium
43,Male,Bachelor's,Divorced,86092.0,737.0,15249.0,Auto,Employed,18,Excellent,0.2226397805726319,292488.0,1.0,,1,High
53,Female,PhD,Single,63739.0,,6658.0,Home,Employed,3,Good,0.2019030639550715,266685.0,0.0,,2,Low
56,Non-binary,High School,Single,109142.0,765.0,39026.0,Personal,Self-employed,6,Poor,0.5055751156227859,90502.0,2.0,4.0,1,Low
57,Non-binary,High School,Divorced,119201.0,,34482.0,Business,Self-employed,7,Poor,0.3826284376343629,129807.0,2.0,3.0,1,Low
49,Non-binary,Master's,Divorced,77228.0,778.0,32132.0,Business,Employed,18,Fair,0.3444601051935184,260604.0,3.0,0.0,0,Low
48,Female,High School,Divorced,44437.0,626.0,28409.0,Home,Self-employed,8,Poor,0.4179030318563834,,2.0,3.0,1,Low
41,Male,Bachelor's,Married,,757.0,47313.0,Personal,Employed,14,Fair,0.5626509083924438,157902.0,0.0,3.0,2,High
21,Male,PhD,Single,,730.0,41903.0,Personal,Employed,11,Fair,0.4290171723867929,243197.0,3.0,4.0,0,Low
18,Non-binary,Bachelor's,Married,24441.0,720.0,,Home,Unemployed,19,Fair,0.1107395248197984,104993.0,3.0,2.0,2,Low
31,Male,Bachelor's,Widowed,83115.0,620.0,9761.0,Personal,Self-employed,8,Fair,0.1584078017333043,,,4.0,0,Low
47,Female,High School,Divorced,58560.0,603.0,39433.0,Home,Self-employed,3,Poor,0.2930681273893171,,2.0,0.0,2,Low
42,Non-binary,Master's,Divorced,,744.0,22845.0,Auto,Self-employed,9,Fair,0.5225400320629071,282872.0,1.0,0.0,1,Low
39,Male,High School,Widowed,74715.0,,41596.0,Auto,Employed,11,Good,0.2253494777704447,192765.0,,0.0,2,Low
43,Female,Master's,Married,59585.0,777.0,,Home,Employed,2,Poor,0.1599980845824543,166320.0,1.0,2.0,0,Medium
63,Non-binary,Bachelor's,Single,,617.0,28442.0,Home,Self-employed,14,Fair,0.3598290732086464,,,,2,Low
60,Female,Bachelor's,Single,36318.0,681.0,7666.0,Auto,Unemployed,3,Fair,0.3976774484672754,20310.0,0.0,4.0,1,High
29,Male,Bachelor's,Married,95842.0,728.0,38093.0,Auto,Unemployed,1,Excellent,0.3604837295014084,117786.0,4.0,3.0,0,Low
29,Female,High School,Widowed,46292.0,643.0,42285.0,Auto,Employed,15,Excellent,0.4629103425462544,,3.0,1.0,1,Low
44,Male,PhD,Divorced,22124.0,637.0,,Business,Self-employed,18,Poor,0.5386775611771405,178787.0,0.0,2.0,2,Low
34,Male,Master's,Single,36937.0,745.0,49357.0,Personal,Self-employed,1,Poor,0.3765809549542639,52729.0,4.0,1.0,0,Low
52,Non-binary,High School,Divorced,81600.0,662.0,21651.0,Auto,Self-employed,10,Fair,0.3617968137600814,50884.0,2.0,,1,Low
56,Female,PhD,Single,,710.0,12629.0,Auto,Unemployed,13,Good,0.3018282469576006,108815.0,,0.0,1,Medium
30,Non-binary,PhD,Divorced,81711.0,669.0,41105.0,Home,Self-employed,17,Excellent,0.5526869909792882,186971.0,,2.0,1,Medium
42,Male,Master's,Married,104971.0,,,Personal,Self-employed,16,Poor,0.4836624644782629,299870.0,4.0,1.0,1,Low
38,Male,PhD,Divorced,,784.0,31301.0,Auto,Self-employed,12,Good,0.5526126208199851,140980.0,0.0,4.0,0,High
24,Non-binary,High School,Single,64711.0,711.0,15719.0,Personal,Unemployed,5,Excellent,0.3014495956690387,105714.0,,1.0,2,Low
36,Non-binary,Master's,Single,27398.0,778.0,25498.0,Personal,Employed,3,Good,0.332986197675982,44940.0,4.0,4.0,1,Low
19,Female,High School,Married,,,38144.0,Personal,Self-employed,15,Poor,0.5904873057911849,229877.0,2.0,4.0,0,High
22,Female,Master's,Single,48390.0,648.0,17647.0,Business,Unemployed,16,Poor,0.1488533155513411,22644.0,1.0,3.0,2,Low
52,Female,High School,Single,115789.0,608.0,15130.0,Personal,Self-employed,6,Good,0.486884241775584,254729.0,4.0,,0,High
46,Non-binary,Bachelor's,Married,45968.0,645.0,44058.0,Auto,Unemployed,3,Fair,0.3367418576383399,90327.0,3.0,2.0,1,Low
47,Non-binary,PhD,Widowed,48363.0,659.0,,Business,Employed,8,Poor,0.3177793611268013,114402.0,4.0,3.0,1,Medium
27,Non-binary,High School,Widowed,,717.0,21262.0,Auto,Employed,18,Fair,0.5021519688193662,,2.0,4.0,0,Low
64,Male,Bachelor's,Married,113920.0,677.0,25462.0,Auto,Employed,12,Excellent,0.4537770786200137,142519.0,1.0,,2,High
24,Male,Master's,Divorced,33397.0,764.0,,Home,Employed,18,Poor,0.3033651990729581,34287.0,0.0,1.0,1,Low
44,Female,Bachelor's,Widowed,37388.0,616.0,5409.0,Business,Unemployed,5,Good,0.4473403937752499,155914.0,,2.0,0,Low
37,Non-binary,PhD,Single,116190.0,743.0,48017.0,Home,Unemployed,16,Poor,0.4513188677843722,86844.0,2.0,1.0,1,Low
32,Male,Master's,Married,102049.0,684.0,27081.0,Personal,Unemployed,15,Good,0.5980615799119611,199353.0,4.0,0.0,1,Medium
25,Female,PhD,Widowed,37905.0,642.0,,Auto,Unemployed,7,Poor,0.2666937298834756,110273.0,,4.0,1,Low
51,Non-binary,High School,Married,85941.0,683.0,8722.0,Auto,Self-employed,9,Good,0.2720314171720992,240010.0,,1.0,1,Low
58,Male,Bachelor's,Widowed,,618.0,18065.0,Business,Self-employed,12,Fair,0.3227018577408287,227681.0,3.0,1.0,2,Low
64,Female,Master's,Divorced,114461.0,627.0,14253.0,Auto,Unemployed,12,Excellent,0.3516013115333934,50367.0,2.0,2.0,0,Low
61,Male,High School,Divorced,72233.0,701.0,31814.0,Auto,Self-employed,4,Poor,0.4846226564025913,168903.0,3.0,3.0,2,High
39,Female,Bachelor's,Divorced,85795.0,712.0,43108.0,Personal,Self-employed,14,Good,0.1552947467092257,47551.0,1.0,4.0,1,Medium
60,Non-binary,PhD,Single,119992.0,604.0,,Business,Self-employed,10,Good,0.178812963325119,104911.0,2.0,0.0,2,Low
19,Non-binary,Bachelor's,Single,84749.0,768.0,44771.0,Personal,Self-employed,15,Good,0.5820140805042069,237997.0,0.0,2.0,0,Low
51,Non-binary,High School,Divorced,74327.0,786.0,34096.0,Home,Unemployed,16,Excellent,0.4205820649914332,200703.0,0.0,,1,Low
22,Female,Master's,Widowed,29615.0,766.0,47379.0,Business,Self-employed,19,Fair,0.1474149571217893,258973.0,0.0,3.0,0,Medium
54,Male,Master's,Married,33111.0,613.0,11951.0,Home,Self-employed,4,Good,0.3546601879992692,285182.0,1.0,2.0,2,Low
42,Male,High School,Divorced,86445.0,,,Auto,Employed,9,Excellent,0.5297115892298834,198498.0,3.0,4.0,1,Medium
36,Female,High School,Widowed,25635.0,724.0,28437.0,Personal,Employed,11,Excellent,0.3792513371983281,102818.0,1.0,2.0,2,Medium
45,Non-binary,Master's,Single,85035.0,627.0,17208.0,Home,Unemployed,13,Excellent,0.199128810865128,221950.0,1.0,2.0,1,Medium
59,Female,Master's,Married,83518.0,783.0,37749.0,Home,Unemployed,6,Poor,0.3263221618896398,118427.0,1.0,,1,Medium
61,Male,Master's,Divorced,37401.0,681.0,18295.0,Personal,Unemployed,9,Fair,0.5661081931365843,193586.0,3.0,3.0,2,Medium
21,Female,PhD,Married,115909.0,621.0,47290.0,Personal,Unemployed,2,Good,0.4987221300981885,165016.0,0.0,0.0,2,Low
57,Female,PhD,Single,,657.0,28065.0,Personal,Employed,17,Fair,0.2058378850014708,225733.0,0.0,,0,Medium
54,Female,High School,Widowed,88741.0,706.0,42504.0,Personal,Employed,10,Poor,0.2240375810815657,104932.0,,0.0,2,Medium
56,Non-binary,High School,Married,108911.0,668.0,30585.0,Personal,Unemployed,10,Good,0.471827576946302,,0.0,1.0,0,Low
67,Male,Master's,Married,41500.0,658.0,31153.0,Business,Employed,16,Poor,0.5018245036887162,25026.0,0.0,1.0,2,Medium
26,Male,Master's,Divorced,103325.0,771.0,47353.0,Home,Unemployed,6,Excellent,0.1684759593583241,231464.0,4.0,2.0,1,Medium
34,Male,Bachelor's,Widowed,108876.0,623.0,38764.0,Business,Self-employed,9,Good,0.4087283527265746,41013.0,0.0,1.0,2,Low
22,Male,Master's,Divorced,22389.0,793.0,48212.0,Personal,Unemployed,16,Good,0.2965596965518638,237416.0,4.0,0.0,1,Low
43,Female,Bachelor's,Married,69849.0,607.0,38984.0,Business,Unemployed,2,Excellent,0.4510163962091007,159020.0,1.0,0.0,1,Low
55,Non-binary,PhD,Married,73149.0,701.0,39536.0,Personal,Employed,17,Good,0.1846618464496654,63578.0,3.0,,0,Low
25,Male,High School,Widowed,59986.0,782.0,,Auto,Employed,19,Excellent,0.4582134942952129,,2.0,3.0,0,Low
35,Male,High School,Divorced,71431.0,604.0,13377.0,Personal,Unemployed,9,Poor,0.4524613370462329,,0.0,4.0,1,Low
47,Male,Bachelor's,Single,106613.0,791.0,17005.0,Home,Unemployed,15,Fair,0.500053200374939,150954.0,3.0,,0,High
55,Non-binary,Master's,Single,32698.0,675.0,41941.0,Home,Unemployed,18,Fair,0.3773369775883709,97674.0,,3.0,1,Medium
23,Female,Bachelor's,Married,,774.0,45104.0,Personal,Employed,2,Poor,0.5097057330643862,172090.0,3.0,2.0,1,Low
41,Non-binary,Master's,Widowed,92392.0,694.0,,Auto,Unemployed,12,Fair,0.1562126095797704,,4.0,3.0,2,Low
65,Female,Bachelor's,Widowed,55455.0,652.0,23150.0,Auto,Employed,15,Excellent,0.3972268175276837,189812.0,,4.0,0,High
44,Non-binary,PhD,Divorced,113966.0,651.0,48779.0,Auto,Self-employed,18,Excellent,0.538784063793025,150971.0,1.0,0.0,1,Medium
18,Non-binary,PhD,Single,88466.0,698.0,38578.0,Auto,Unemployed,4,Fair,0.1341966760151421,88969.0,,1.0,0,Medium
54,Male,High School,Divorced,86285.0,603.0,,Auto,Unemployed,2,Good,0.5492688085952728,160130.0,1.0,0.0,2,Medium
65,Female,PhD,Widowed,41021.0,732.0,30811.0,Personal,Unemployed,1,Fair,0.5378377915651243,81056.0,4.0,0.0,2,Low
24,Male,PhD,Married,46141.0,718.0,48208.0,Personal,Unemployed,14,Good,0.1844914321766214,76776.0,4.0,0.0,1,Low
38,Female,Bachelor's,Single,83654.0,701.0,20381.0,Auto,Self-employed,8,Poor,0.3076967979825907,157278.0,3.0,1.0,0,High
68,Non-binary,PhD,Married,26773.0,654.0,,Business,Employed,12,Excellent,0.2600883650289315,153889.0,2.0,3.0,0,Low
63,Female,High School,Divorced,117599.0,702.0,13267.0,Business,Employed,11,Fair,0.2311422491697205,182711.0,4.0,4.0,0,Low
37,Female,PhD,Widowed,84771.0,610.0,47108.0,Personal,Self-employed,3,Excellent,0.3388423551625723,92782.0,4.0,3.0,2,Low
63,Male,Master's,Divorced,106540.0,682.0,37699.0,Home,Self-employed,2,Excellent,0.4515372713840948,149665.0,4.0,1.0,2,Low
33,Female,PhD,Divorced,33341.0,682.0,,Personal,Self-employed,18,Excellent,0.4976323825327045,177700.0,4.0,,2,Medium
65,Female,PhD,Married,79201.0,732.0,,Business,Self-employed,7,Good,0.5946786360651958,165611.0,2.0,0.0,2,Low
54,Male,PhD,Single,66404.0,639.0,44701.0,Business,Unemployed,11,Fair,0.3930574994934928,187960.0,0.0,2.0,1,Medium
37,Female,PhD,Single,103488.0,740.0,33369.0,Personal,Employed,2,Poor,0.3421804195096357,64214.0,4.0,0.0,2,Low
61,Non-binary,Bachelor's,Widowed,,676.0,23741.0,Home,Unemployed,13,Fair,0.2514937026719693,154442.0,,2.0,0,Low
43,Male,High School,Widowed,75942.0,646.0,10446.0,Home,Employed,1,Good,0.1805617179356572,155843.0,0.0,0.0,1,Low
64,Non-binary,High School,Married,34026.0,701.0,31133.0,Business,Unemployed,5,Excellent,0.3616285704893166,111569.0,2.0,4.0,1,Low
48,Non-binary,PhD,Married,108918.0,642.0,31580.0,Auto,Unemployed,15,Good,0.1903850993919563,157875.0,,1.0,2,Low
35,Non-binary,PhD,Married,89001.0,753.0,7094.0,Business,Unemployed,15,Poor,0.2707796814965335,,3.0,3.0,0,Low
27,Non-binary,Bachelor's,Married,79315.0,,16808.0,Personal,Unemployed,15,Poor,0.3645597339555864,225644.0,0.0,3.0,0,Low
31,Male,PhD,Single,91366.0,642.0,19427.0,Business,Self-employed,3,Fair,0.3659779475463212,263474.0,4.0,4.0,1,Medium
41,Non-binary,High School,Married,86876.0,627.0,22139.0,Home,Employed,11,Excellent,0.5931659686902375,80574.0,3.0,,2,Medium
30,Non-binary,PhD,Single,104612.0,760.0,38180.0,Business,Unemployed,16,Good,0.4865442302017211,240152.0,1.0,,0,Medium
59,Non-binary,Bachelor's,Married,93598.0,788.0,32838.0,Auto,Employed,8,Good,0.4902981942495303,64703.0,2.0,,1,Low
43,Female,Master's,Married,107350.0,756.0,7366.0,Home,Unemployed,10,Excellent,0.4439631728725606,126464.0,3.0,3.0,2,Medium
59,Non-binary,Master's,Single,34602.0,623.0,,Business,Unemployed,11,Fair,0.2356784600076197,85574.0,4.0,2.0,0,Medium
60,Female,Master's,Divorced,20503.0,777.0,,Auto,Self-employed,14,Fair,0.1532119720435432,32422.0,3.0,3.0,0,High
30,Non-binary,PhD,Married,,670.0,32591.0,Personal,Self-employed,14,Excellent,0.3470074999972942,214395.0,2.0,1.0,0,Medium
28,Male,PhD,Divorced,,,11349.0,Home,Employed,14,Excellent,0.5259626788319556,170240.0,1.0,1.0,0,Low
33,Male,High School,Single,42036.0,706.0,24983.0,Personal,Self-employed,12,Excellent,0.3248108446455144,37052.0,2.0,4.0,2,Low
21,Non-binary,PhD,Married,,606.0,12152.0,Business,Self-employed,10,Excellent,0.2239987338822883,178895.0,4.0,4.0,0,Low
40,Male,PhD,Divorced,85167.0,745.0,32360.0,Auto,Self-employed,2,Excellent,0.1998737036794662,60000.0,0.0,2.0,0,Medium
19,Male,Master's,Married,77728.0,786.0,,Auto,Employed,11,Poor,0.4295653196608652,293146.0,3.0,1.0,0,Low
42,Non-binary,Bachelor's,Married,30991.0,765.0,28638.0,Home,Self-employed,5,Good,0.302352343059369,90557.0,,4.0,1,Low
56,Non-binary,PhD,Widowed,45720.0,698.0,21652.0,Personal,Employed,7,Good,0.2666658936856835,145609.0,0.0,1.0,0,Medium
36,Male,Master's,Married,82323.0,615.0,29659.0,Personal,Unemployed,1,Good,0.1612376473554611,156352.0,0.0,1.0,1,High
53,Female,Master's,Married,27253.0,624.0,23175.0,Auto,Self-employed,12,Poor,0.1858618669808593,,1.0,2.0,1,Low
36,Female,PhD,Widowed,32054.0,730.0,30308.0,Auto,Unemployed,7,Good,0.3743278818178832,177862.0,0.0,3.0,2,Medium
46,Non-binary,Master's,Married,,762.0,20406.0,Personal,Self-employed,5,Fair,0.3031166411884849,200807.0,,4.0,0,Low
48,Female,PhD,Widowed,,,36881.0,Home,Employed,8,Excellent,0.403675737713929,81839.0,2.0,4.0,0,Medium
52,Female,PhD,Divorced,21753.0,748.0,25744.0,Personal,Employed,16,Good,0.1408114543498332,54677.0,1.0,4.0,1,Low
51,Male,Master's,Widowed,20908.0,,18610.0,Home,Employed,17,Fair,0.5044624500116994,243789.0,1.0,0.0,2,Low
44,Non-binary,Bachelor's,Divorced,,797.0,49862.0,Personal,Self-employed,16,Fair,0.5174717553709125,185393.0,0.0,4.0,1,Low
35,Female,Bachelor's,Single,116782.0,680.0,25553.0,Home,Self-employed,9,Fair,0.1303470188134121,,3.0,,2,Low
55,Female,PhD,Widowed,53539.0,654.0,25561.0,Personal,Employed,17,Fair,0.4937306526192428,155388.0,,,0,Low
48,Female,Bachelor's,Divorced,96992.0,756.0,39362.0,Auto,Unemployed,18,Poor,0.1527584127603832,249314.0,1.0,3.0,2,Medium
68,Non-binary,PhD,Divorced,,629.0,18687.0,Personal,Unemployed,4,Good,0.3551590096987708,287570.0,4.0,4.0,0,Low
39,Female,High School,Married,57310.0,715.0,11876.0,Personal,Self-employed,17,Fair,0.5527229398779356,,,3.0,0,Medium
24,Female,Master's,Divorced,25702.0,727.0,21109.0,Home,Self-employed,2,Poor,0.3959538958478154,282425.0,3.0,4.0,1,Medium
25,Male,High School,Widowed,38951.0,681.0,5220.0,Business,Employed,6,Poor,0.1399596418337407,262329.0,2.0,0.0,2,Low
37,Male,Bachelor's,Married,37077.0,779.0,33310.0,Business,Unemployed,3,Good,0.4182441498840186,58534.0,,,1,Medium
66,Male,Bachelor's,Married,91101.0,767.0,33993.0,Personal,Employed,1,Fair,0.4286312553641034,92461.0,,3.0,2,Medium
45,Male,High School,Widowed,41747.0,704.0,29448.0,Auto,Self-employed,8,Excellent,0.4545034624361821,,2.0,4.0,0,Low
